stkcd,year,current_assets,fixed_assets_net,total_assets,current_liabilities,total_liabilities,net_profit,depr_amort,equity_nature_id,never_st,m2,lev,npr,size,tang,lag_total_assets,growth,ndts,soe,liq,m2_growth,industry_name_d,industry_code_d,ind_code_raw,ind_code,lev_raw,npr_raw,tang_raw,growth_raw,ndts_raw,liq_raw
6,2020,11766743483.0,44081034.37,15434760023.0,4154819374.0,7596761856.0,902890101.9,44375049.3,1,1.0,218679.59,0.492185291166156,0.058497190792378,23.459887947193018,0.0030199402133481,15745320851.0,-0.0197240075917713,0.0028750074010787,1.0,2.832071005693736,10.083474923191105,房地产业,K70,K,K,0.492185291166156,0.058497190792378,0.0028559585185848,-0.0197240075917713,0.0028750074010787,2.832071005693736
6,2021,19570826046.0,42478976.98,23601034833.0,9242449329.0,15416658976.0,553490185.3,59892505.38,1,1.0,238289.96,0.6532196187619601,0.0234519456124053,23.884556396872576,0.0025364289230169,15434760023.0,0.5290833675308901,0.0025377067490386,1.0,2.117493464053158,8.96762701997018,房地产业,K70,K,K,0.6532196187619601,0.0234519456124053,0.0017998777291156,0.5290833675308901,0.0025377067490386,2.117493464053158
6,2022,22270681629.0,54137020.21,26399055779.0,10997562974.0,17929595582.0,448042133.3,67568670.2,1,1.0,266432.08,0.6791756391629237,0.0169718999441036,23.996594080512097,0.0025381047242836,23601034833.0,0.1185550110746705,0.0025595108690875,1.0,2.025056067571648,11.81003177809088,房地产业,K70,K,K,0.6791756391629237,0.0169718999441036,0.0020507180507972,0.1185550110746705,0.0025595108690875,2.025056067571648
6,2023,21787472049.0,41448300.39,25919169551.0,12557700471.0,18477436849.0,-901718379.9,75378581.67,1,1.0,292271.33,0.7128869160967047,-0.0347896323655635,23.97824866898976,0.0027236088107066,26399055779.0,-0.0181781587954271,0.0029082174689926,1.0,1.7349889893706798,9.698250300789612,房地产业,K70,K,K,0.7128869160967047,-0.0347896323655635,0.0015991368978255,-0.0181781587954271,0.0029082174689926,1.7349889893706798
6,2024,15282085745.0,61368475.72,17226824619.0,7601480626.0,11536088869.0,-1751446952.0,70641239.43,1,1.0,313532.23,0.6696584613902953,-0.1016697499821455,23.56973357677021,0.0035623788525898,25919169551.0,-0.2627403767532966,0.0041006535442456,1.0,2.01040908960938,7.274370702045929,房地产业,K70,K,K,0.6696584613902953,-0.1016697499821455,0.0035623788525898,-0.335363558423292,0.0041006535442456,2.01040908960938
6,2025,14594150602.0,60841589.75,16377088279.0,8048026801.0,10241536877.0,-35184349.28,72927266.45,1,1.0,340294.81,0.6253576156228278,-0.0021483885707031,23.51914913882521,0.0037150431574589,17226824619.0,-0.0493263476463793,0.0044530056385855,1.0,1.8133824554593456,8.535830590686011,房地产业,K70,K,K,0.6253576156228278,-0.0021483885707031,0.0037150431574589,-0.0493263476463793,0.0044530056385855,1.8133824554593456
11,2011,2827201035.0,65011538.39,3499608314.0,2239468348.0,2368502353.0,257461077.5,35200034.9,1,1.0,85159.09,0.676790697840364,0.0735685409335783,21.975916888893643,0.0185768041897502,2913281354.0,0.2012599844484502,0.0100582784533869,1.0,1.2624429532682997,17.322971438522305,房地产业,K70,K,K,0.676790697840364,0.0735685409335783,0.0185768041897502,0.2012599844484502,0.0100582784533869,1.2624429532682997
11,2012,3190069551.0,78821168.21,3950705939.0,2278634251.0,2446687309.0,374822152.4,40838063.78,1,1.0,97414.88,0.6193038274114888,0.0948747282605586,22.09716011862533,0.019951160482967,3499608314.0,0.1288994608897823,0.0103369029258444,1.0,1.3999919248119823,14.391640399163496,房地产业,K70,K,K,0.6193038274114888,0.0948747282605586,0.019951160482967,0.1288994608897823,0.0103369029258444,1.3999919248119823
11,2013,3144603881.0,75301015.72,3873252714.0,1814227582.0,2069609335.0,300840563.8,41241930.84,1,1.0,110652.5,0.5343336693522033,0.0776712974892141,22.077360485543977,0.0194412865052213,3950705939.0,-0.0196049076281301,0.010647880188899,1.0,1.7333017710674403,13.58890962037831,房地产业,K70,K,K,0.5343336693522033,0.0776712974892141,0.0194412865052213,-0.0196049076281301,0.010647880188899,1.7333017710674403
11,2014,3191649437.0,64069233.96,3883288145.0,1493839910.0,1808183396.0,417498679.9,41381958.55,1,1.0,122837.48,0.4656320438976851,0.1075116407309507,22.07994809174162,0.0164987071697199,3873252714.0,0.0025909569400743,0.0106564223423085,1.0,2.1365404790932385,11.011933756580271,房地产业,K70,K,K,0.4656320438976851,0.1075116407309507,0.0164987071697199,0.0025909569400743,0.0106564223423085,2.1365404790932385
11,2015,3665271758.0,85929516.37,4379763486.0,1999449750.0,2278994632.0,156819966.7,39474798.69,1,1.0,139227.81,0.5203465071310017,0.0358055788175042,22.20026056124665,0.0196196704787085,3883288145.0,0.1278492150110586,0.0090129978059733,1.0,1.833140221703496,13.343101795966517,房地产业,K70,K,K,0.5203465071310017,0.0358055788175042,0.0196196704787085,0.1278492150110586,0.0090129978059733,1.833140221703496
11,2016,5628030102.0,73932007.89,6654356144.0,4105669824.0,4243059321.0,354857241.7,41916711.86,1,1.0,155006.67,0.6376363436492377,0.0533270588500079,22.61853753640463,0.0111103172553608,4379763486.0,0.5193414359635583,0.006299138632337,1.0,1.3707946189683664,11.333123748768315,房地产业,K70,K,K,0.6376363436492377,0.0533270588500079,0.0111103172553608,0.5193414359635583,0.006299138632337,1.3707946189683664
11,2017,4505840021.0,29346901.33,5393331549.0,2416223746.0,2470775668.0,622962734.4,45653783.38,1,1.0,169023.53,0.4581167772743578,0.1155061076331393,22.408429129068047,0.0054413308478024,6654356144.0,-0.1737517674083744,0.0084648575681324,1.0,1.864827306849918,9.042746354076248,房地产业,K70,K,K,0.4581167772743578,0.1155061076331393,0.0054413308478024,-0.1895036225461154,0.0084648575681324,1.864827306849918
11,2018,4712264141.0,32612592.4,5820202138.0,2425060370.0,2479002827.0,592661752.0,28356746.32,1,1.0,182674.42,0.4259307096594864,0.101828379487118,22.484600829701748,0.0056033435998851,5393331549.0,0.0791478486204223,0.0048721239653961,1.0,1.9431533331271251,8.076325231167525,房地产业,K70,K,K,0.4259307096594864,0.101828379487118,0.0056033435998851,0.0791478486204223,0.0048721239653961,1.9431533331271251
11,2019,9458354002.0,93557782.83,10772491741.0,5200678293.0,7505924439.0,742130050.5,51555943.36,1,1.0,198648.88,0.6967677134931117,0.068891215546303,23.10026166077957,0.0086848785851392,5820202138.0,0.8508793140819949,0.0047858884090649,1.0,1.8186770011770848,8.744771161720388,房地产业,K70,K,K,0.6967677134931117,0.068891215546303,0.0086848785851392,0.8508793140819949,0.0047858884090649,1.8186770011770848
11,2020,10595039258.0,116233936.0,12207356913.0,4727259896.0,8426235433.0,731337869.7,49348180.23,1,1.0,218679.59,0.6902587917312908,0.0599095999987659,23.22530463259445,0.0095216300160945,10772491741.0,0.1331971475586207,0.0040424950774927,1.0,2.241264388058092,10.083474923191105,房地产业,K70,K,K,0.6902587917312908,0.0599095999987659,0.0095216300160945,0.1331971475586207,0.0040424950774927,2.241264388058092
11,2021,12519398687.0,108161443.0,14581897152.0,6327952072.0,10050806687.0,986758701.1,71367521.77,1,1.0,238289.96,0.6892660524369059,0.0676701180109928,23.403046675226637,0.0074175151472087,12207356913.0,0.1945171469895565,0.0048942549125174,1.0,1.978428177797994,8.96762701997018,房地产业,K70,K,K,0.6892660524369059,0.0676701180109928,0.0074175151472087,0.1945171469895565,0.0048942549125174,1.978428177797994
11,2022,13719792262.0,82745172.12,15800287610.0,7505713402.0,11331476540.0,529340608.0,119985552.2,1,1.0,266432.08,0.7171690047482623,0.0335019602848862,23.483293979978217,0.0052369408812299,14581897152.0,0.0835550028435696,0.007593884058418,1.0,1.8279131545769085,11.81003177809088,房地产业,K70,K,K,0.7171690047482623,0.0335019602848862,0.0052369408812299,0.0835550028435696,0.007593884058418,1.8279131545769085
11,2023,15114810797.0,66436408.9,16988062068.0,10340219505.0,12284337032.0,449858861.5,81526930.05,1,1.0,292271.33,0.7231158552887388,0.0264808816743958,23.555776703028624,0.0039107703182427,15800287610.0,0.0751742301987121,0.004799071826066,1.0,1.4617495102198994,9.698250300789612,房地产业,K70,K,K,0.7231158552887388,0.0264808816743958,0.0039107703182427,0.0751742301987121,0.004799071826066,1.4617495102198994
11,2024,13302659024.0,52712396.64,15293205498.0,6764666389.0,12062773542.0,-1287143724.0,75000387.94,1,1.0,313532.23,0.7887668509768951,-0.0841644169476653,23.45067448161177,0.0034467853483622,16988062068.0,-0.0997675051583759,0.0049041640060226,1.0,1.9664915103029184,7.274370702045929,房地产业,K70,K,K,0.7887668509768951,-0.0841644169476653,0.0034467853483622,-0.0997675051583759,0.0049041640060226,1.9664915103029184
11,2025,14435984743.0,41751582.46,15428127954.0,7417490128.0,12193882037.0,4693347.66,64319843.22,1,1.0,340294.81,0.7903669241891744,0.0003042072034917,23.459458170879987,0.0036326586085419,15293205498.0,0.0088223790635419,0.0041689985597587,1.0,1.9462088245329985,8.535830590686011,房地产业,K70,K,K,0.7903669241891744,0.0003042072034917,0.002706198871599,0.0088223790635419,0.0041689985597587,1.9462088245329985
14,2011,1613004863.0,28632705.07,1797309398.0,642836379.2,1193075800.0,64633037.76,8398182.22,1,1.0,85159.09,0.6638121412638383,0.0359609969390478,21.309556604663136,0.0159308715026259,1589755396.0,0.1305571929632878,0.004672641354541,1.0,2.50919972047531,17.322971438522305,房地产业,K70,K,K,0.6638121412638383,0.0359609969390478,0.0159308715026259,0.1305571929632878,0.004672641354541,2.50919972047531
14,2012,1826963808.0,26806675.53,2020502626.0,1236872322.0,1387128071.0,33175060.06,8215674.52,1,1.0,97414.88,0.6865262401297171,0.0164192115531553,21.426612142160256,0.0132673302103394,1797309398.0,0.1241818622037829,0.0040661538442365,1.0,1.4770835885840123,14.391640399163496,房地产业,K70,K,K,0.6865262401297171,0.0164192115531553,0.0132673302103394,0.1241818622037829,0.0040661538442365,1.4770835885840123
14,2013,1681396588.0,28114465.54,1892715842.0,648878331.3,1229176094.0,35207822.82,9537196.75,1,1.0,110652.5,0.6494245288828728,0.018601747837011,21.36127858802748,0.0148540340372973,2020502626.0,-0.0632450472251947,0.0050388951887897,1.0,2.591235531985471,13.58890962037831,房地产业,K70,K,K,0.6494245288828728,0.018601747837011,0.0148540340372973,-0.0632450472251947,0.0050388951887897,2.591235531985471
14,2014,2039568512.0,22555595.87,2236734317.0,773035448.7,1513376905.0,62783265.02,10571675.75,1,1.0,122837.48,0.6766011025528519,0.0280691651855225,21.52828274485516,0.0100841640862614,1892715842.0,0.1817591776674102,0.0047263886773012,1.0,2.638389371962057,11.011933756580271,房地产业,K70,K,K,0.6766011025528519,0.0280691651855225,0.0100841640862614,0.1817591776674102,0.0047263886773012,2.638389371962057
14,2015,1981128600.0,20561099.54,2170514993.0,722577977.7,1397577978.0,53410757.37,9499259.38,1,1.0,139227.81,0.6438923400700969,0.0246074123156264,21.498230300305035,0.0094729129291022,2236734317.0,-0.0296053596963702,0.0043765002364118,1.0,2.7417505945946847,13.343101795966517,房地产业,K70,K,K,0.6438923400700969,0.0246074123156264,0.0094729129291022,-0.0296053596963702,0.0043765002364118,2.7417505945946847
14,2016,1696687678.0,19926842.77,1873814393.0,749227652.5,1079227652.0,29112707.54,9887589.02,1,1.0,155006.67,0.5759522693558475,0.0155366015165409,21.351241972634487,0.0106343738443042,2170514993.0,-0.1366959458731552,0.0052767174043155,1.0,2.264582296633799,11.333123748768315,房地产业,K70,K,K,0.5759522693558475,0.0155366015165409,0.0106343738443042,-0.1366959458731552,0.0052767174043155,2.264582296633799
14,2017,1355552682.0,17924806.73,1528276983.0,638127339.7,728127339.7,10988209.58,9982965.75,1,1.0,169023.53,0.4764367636229721,0.007189933305434,21.14740678285989,0.0117287683642357,1873814393.0,-0.1737517674083744,0.0065321704514606,1.0,2.124266737477946,9.042746354076248,房地产业,K70,K,K,0.4764367636229721,0.007189933305434,0.0117287683642357,-0.1844032211999345,0.0065321704514606,2.124266737477946
14,2018,1788555368.0,15445624.64,1917248983.0,898546171.4,966994316.7,154522074.3,9554693.44,1,1.0,182674.42,0.504365538995829,0.08059572630896,21.374157174161848,0.0080561391749086,1528276983.0,0.2545166905782026,0.0049835433606799,1.0,1.9904991250625457,8.076325231167525,房地产业,K70,K,K,0.504365538995829,0.08059572630896,0.0080561391749086,0.2545166905782026,0.0049835433606799,1.9904991250625457
14,2019,1852455941.0,14152081.1,1972365636.0,976442449.8,1016442450.0,32131711.4,7190673.41,1,1.0,198648.88,0.5153417963929686,0.0162909507312061,21.402499489732943,0.0071751813364081,1917248983.0,0.0287477805380064,0.003645710145601,1.0,1.8971481026653745,8.744771161720388,房地产业,K70,K,K,0.5153417963929686,0.0162909507312061,0.0071751813364081,0.0287477805380064,0.003645710145601,1.8971481026653745
14,2020,2298350518.0,25428774.02,2433688819.0,1359994122.0,1479915921.0,9134688.12,7499106.41,1,1.0,218679.59,0.6080957883547724,0.0037534330801394,21.612673975762544,0.0104486546601502,1972365636.0,0.2338933383242132,0.0030813743940695,1.0,1.6899709203301982,10.083474923191105,房地产业,K70,K,K,0.6080957883547724,0.0037534330801394,0.0104486546601502,0.2338933383242132,0.0030813743940695,1.6899709203301982
14,2021,2227983492.0,24641200.99,2538868020.0,1411372172.0,1545268783.0,48989403.97,13398776.08,1,1.0,238289.96,0.6086447861121982,0.0192957662958785,21.65498415722297,0.0097055856373345,2433688819.0,0.0432180154582039,0.005277460653508,1.0,1.5785938933759849,8.96762701997018,房地产业,K70,K,K,0.6086447861121982,0.0192957662958785,0.0097055856373345,0.0432180154582039,0.005277460653508,1.5785938933759849
14,2022,2673243706.0,22841572.75,2990660493.0,1750222731.0,1771307265.0,248045893.7,13802492.3,1,1.0,266432.08,0.5922796215571635,0.0829401713369274,21.818760100622946,0.0076376348313235,2538868020.0,0.1779503579709511,0.004615198660064,1.0,1.5273734357641593,11.81003177809088,房地产业,K70,K,K,0.5922796215571635,0.0829401713369274,0.0076376348313235,0.1779503579709511,0.004615198660064,1.5273734357641593
14,2023,2187366668.0,20808400.84,2512359371.0,782295055.3,801663438.2,524388253.0,13292526.37,1,1.0,292271.33,0.3190878850587813,0.1755696450456901,21.644488137023835,0.0082824141642274,2990660493.0,-0.1599316014370475,0.0052908538975095,1.0,2.7960890883570437,9.698250300789612,房地产业,K70,K,K,0.3190878850587813,0.2087234251011138,0.0082824141642274,-0.1599316014370475,0.0052908538975095,2.7960890883570437
14,2024,1819086808.0,19132958.45,2191149489.0,489731731.4,515757148.5,16978382.59,14735568.5,1,1.0,313532.23,0.2353819997627738,0.0077486190126391,21.507692123894984,0.0087319274864865,2512359371.0,-0.1278518852468738,0.006725040246672,1.0,3.714455673108545,7.274370702045929,房地产业,K70,K,K,0.2353819997627738,0.0077486190126391,0.0087319274864865,-0.1278518852468738,0.006725040246672,3.714455673108545
14,2025,1849870941.0,17053175.17,2034048323.0,497767540.0,508262358.3,-149606375.0,14175543.82,1,1.0,340294.81,0.2498772288508703,-0.0735510426710742,21.433293891911024,0.0083838594084374,2191149489.0,-0.071698059301147,0.0069691283435649,1.0,3.7163350205599985,8.535830590686011,房地产业,K70,K,K,0.2498772288508703,-0.0735510426710742,0.0083838594084374,-0.071698059301147,0.0069691283435649,3.7163350205599985
26,2011,2212237157.0,162646929.1,2895775774.0,1442511756.0,1502020717.0,159259300.0,78015742.65,1,1.0,85159.09,0.5186937229346404,0.0549971104219894,21.786518882367353,0.0561669624286317,2436539054.0,0.1884791131281411,0.026941223609394,1.0,1.5336007819682544,17.322971438522305,零售业,F52,F,F,0.5186937229346404,0.0549971104219894,0.0561669624286317,0.1884791131281411,0.026941223609394,1.5336007819682544
26,2012,2494619092.0,317801267.9,3326763825.0,1827789581.0,1877678602.0,115659865.8,111593035.4,1,1.0,97414.88,0.564415961208187,0.0347664793427288,21.925265844087015,0.0955286532550894,2895775774.0,0.1488333644026127,0.0335440209375247,1.0,1.3648283795529526,14.391640399163496,零售业,F52,F,F,0.564415961208187,0.0347664793427288,0.0955286532550894,0.1488333644026127,0.0335440209375247,1.3648283795529526
26,2013,2677299515.0,306888964.3,3558702591.0,1445929075.0,2019883000.0,130125019.8,129666282.5,1,1.0,110652.5,0.5675897179798918,0.0365652977377451,21.99266187465535,0.0862361932340527,3326763825.0,0.0697190357358776,0.036436391967097,1.0,1.8516119229430392,13.58890962037831,零售业,F52,F,F,0.5675897179798918,0.0365652977377451,0.0862361932340527,0.0697190357358776,0.036436391967097,1.8516119229430392
26,2014,2706687646.0,323732870.6,3657781647.0,1478381005.0,2021301360.0,146103233.2,135960973.2,1,1.0,122837.48,0.5526030679436016,0.0399431259981932,22.020122693225307,0.0885052476725929,3558702591.0,0.027841342024639,0.0371703361001636,1.0,1.8308457947212329,11.011933756580271,零售业,F52,F,F,0.5526030679436016,0.0399431259981932,0.0885052476725929,0.027841342024639,0.0371703361001636,1.8308457947212329
26,2015,3148091430.0,361979828.0,4246670045.0,1448720996.0,1943839720.0,122043680.7,139661140.4,1,1.0,139227.81,0.4577326939465578,0.0287386774594587,22.169400993947907,0.0852385102125352,3657781647.0,0.1609960502926652,0.0328872125500864,1.0,2.173014292394503,13.343101795966517,零售业,F52,F,F,0.4577326939465578,0.0287386774594587,0.0852385102125352,0.1609960502926652,0.0328872125500864,2.173014292394503
26,2016,2827680732.0,611204169.0,4004897563.0,1508668325.0,1629949373.0,110374847.3,144882193.1,1,1.0,155006.67,0.406989029646749,0.0275599676555322,22.110783839861227,0.152614182856192,4246670045.0,-0.0569322503133157,0.0361762544037384,1.0,1.874289189441291,11.333123748768315,零售业,F52,F,F,0.406989029646749,0.0275599676555322,0.152614182856192,-0.0569322503133157,0.0361762544037384,1.874289189441291
26,2017,2427898745.0,523699592.7,3579789693.0,1026042463.0,1111816816.0,142616359.2,138997519.1,1,1.0,169023.53,0.3105816015320875,0.0398393122028579,21.9985698906614,0.1462933964316545,4004897563.0,-0.1061470020924977,0.0388284036271177,1.0,2.3662751129238595,9.042746354076248,零售业,F52,F,F,0.3105816015320875,0.0398393122028579,0.1462933964316545,-0.1061470020924977,0.0388284036271177,2.3662751129238595
26,2018,2457972576.0,425649562.9,3599691650.0,1021361120.0,1029551086.0,183835095.3,138403298.7,1,1.0,182674.42,0.2860109104067289,0.0510696785098245,22.004114025962288,0.1182461178028956,3579789693.0,0.0055595324605008,0.0384486539840155,1.0,2.4065656386058634,8.076325231167525,零售业,F52,F,F,0.2860109104067289,0.0510696785098245,0.1182461178028956,0.0055595324605008,0.0384486539840155,2.4065656386058634
26,2019,2660502097.0,363997098.9,3760923285.0,1097759594.0,1106383608.0,215909014.2,153985472.8,1,1.0,198648.88,0.2941787226590557,0.0574085132395887,22.04793031872591,0.0967839733269114,3599691650.0,0.0447904017001011,0.0409435293227471,1.0,2.4235744433858257,8.744771161720388,零售业,F52,F,F,0.2941787226590557,0.0574085132395887,0.0967839733269114,0.0447904017001011,0.0409435293227471,2.4235744433858257
26,2020,2954079294.0,352734280.8,4018712700.0,1208697518.0,1218752029.0,294122102.2,157561097.3,1,1.0,218679.59,0.3032692605769007,0.0731881386295666,22.114227464414128,0.0877729529657594,3760923285.0,0.0685441832935446,0.0392068577830905,1.0,2.444018664726008,10.083474923191105,零售业,F52,F,F,0.3032692605769007,0.0731881386295666,0.0877729529657594,0.0685441832935446,0.0392068577830905,2.444018664726008
26,2021,2852745946.0,349495316.7,4110579952.0,1025399240.0,1097347310.0,387860340.2,252775091.1,1,1.0,238289.96,0.2669568096993434,0.0943565980297468,22.1368299630424,0.0850233594240037,4018712700.0,0.0228598705252057,0.0614937780195742,1.0,2.78208314841349,8.96762701997018,零售业,F52,F,F,0.2669568096993434,0.0943565980297468,0.0850233594240037,0.0228598705252057,0.0614937780195742,2.78208314841349
26,2022,2923871029.0,364628765.2,4117143912.0,932283086.5,980720419.8,266681451.8,266433705.4,1,1.0,266432.08,0.2382040659160713,0.0647734102815107,22.13842553467341,0.0885635219447242,4110579952.0,0.001596845232704,0.0647132359457829,1.0,3.1362480681451257,11.81003177809088,零售业,F52,F,F,0.2382040659160713,0.0647734102815107,0.0885635219447242,0.001596845232704,0.0647132359457829,3.1362480681451257
26,2023,3083253487.0,355785354.7,4204260897.0,820767086.0,870455144.9,333178102.4,240345437.1,1,1.0,292271.33,0.2070411818450951,0.0792477228608108,22.159364347264827,0.0846249467900231,4117143912.0,0.0211595676182426,0.0571671080811139,1.0,3.756551084457107,9.698250300789612,零售业,F52,F,F,0.2070411818450951,0.0792477228608108,0.0846249467900231,0.0211595676182426,0.0571671080811139,3.756551084457107
26,2024,2952053912.0,377568144.4,4007690717.0,575791683.0,615847516.4,220350185.0,225277277.3,1,1.0,313532.23,0.1536664278477555,0.0549818338189892,22.11148103133433,0.0942108987598306,4204260897.0,-0.0467549909046474,0.0562112431342091,1.0,5.126947816646389,7.274370702045929,零售业,F52,F,F,0.1536664278477555,0.0549818338189892,0.0942108987598306,-0.0467549909046474,0.0562112431342091,5.126947816646389
26,2025,2745170958.0,343353998.2,3733401610.0,377446061.9,396861447.9,87317829.63,217608063.0,1,1.0,340294.81,0.1063002294842852,0.0233882766311872,22.04058561480498,0.0919681389969722,4007690717.0,-0.068440687260748,0.0582868080458132,1.0,7.273015233438312,8.535830590686011,零售业,F52,F,F,0.1063002294842852,0.0233882766311872,0.0919681389969722,-0.068440687260748,0.0582868080458132,7.273015233438312
28,2011,6471493079.0,599679549.7,7665759761.0,6027175803.0,6238959118.0,327815210.1,95774739.42,1,1.0,85159.09,0.8138735510263534,0.0427635642546194,22.760029465166916,0.0782283254884799,6306793006.0,0.2154766699505025,0.0124938352369532,1.0,1.0737189839026835,17.322971438522305,批发业,F51,F,F,0.8138735510263534,0.0427635642546194,0.0782283254884799,0.2154766699505025,0.0124938352369532,1.0737189839026835
28,2012,7863435090.0,690487633.1,9295839940.0,7129837127.0,7456788727.0,483681835.5,99736059.97,1,1.0,97414.88,0.8021640621105617,0.0520320744141384,22.952832818749386,0.0742792085015181,7665759761.0,0.2126443079123256,0.010729106849273,1.0,1.1028912652467102,14.391640399163496,批发业,F51,F,F,0.8021640621105617,0.0520320744141384,0.0742792085015181,0.2126443079123256,0.010729106849273,1.1028912652467102
28,2013,9465740843.0,766741590.6,11057896941.0,8490369227.0,8741259877.0,534219399.2,104670385.1,1,1.0,110652.5,0.7904993077471656,0.0483111211879036,23.126410664959796,0.0693388258808153,9295839940.0,0.1895532853806861,0.0094656683507247,1.0,1.1148797643450237,13.58890962037831,批发业,F51,F,F,0.7904993077471656,0.0483111211879036,0.0693388258808153,0.1895532853806861,0.0094656683507247,1.1148797643450237
28,2014,10992130165.0,745557829.4,12828941541.0,7687757035.0,7977726104.0,669841167.9,112988749.1,1,1.0,122837.48,0.6218538044236926,0.052213283984439,23.274969513417822,0.0581153033566543,11057896941.0,0.1601610694555667,0.0088073321356169,1.0,1.4298227838049775,11.011933756580271,批发业,F51,F,F,0.6218538044236926,0.052213283984439,0.0581153033566543,0.1601610694555667,0.0088073321356169,1.4298227838049775
28,2015,11209955358.0,1079412438.0,13218349735.0,7326025505.0,7651874778.0,787347909.2,115407718.0,1,1.0,139227.81,0.5788827600573393,0.0595647660248565,23.30487183263995,0.081660151201923,12828941541.0,0.0303538832689735,0.0087308718799003,1.0,1.5301551093903816,13.343101795966517,批发业,F51,F,F,0.5788827600573393,0.0595647660248565,0.081660151201923,0.0303538832689735,0.0087308718799003,1.5301551093903816
28,2016,17684977770.0,487009600.1,21312754512.0,12135715270.0,12398770978.0,1281880306.0,219623537.6,1,1.0,155006.67,0.5817535678468476,0.0601461582677286,23.782571533830865,0.0228506174472094,13218349735.0,0.6123612205211485,0.0103047936612952,1.0,1.457267031776694,11.333123748768315,批发业,F51,F,F,0.5817535678468476,0.0601461582677286,0.0228506174472094,0.6123612205211485,0.0103047936612952,1.457267031776694
28,2017,18320779382.0,551710434.0,22343643528.0,12130238265.0,12416140771.0,1156738846.0,179809422.7,1,1.0,169023.53,0.5556900670851054,0.0517703768658155,23.82980771164892,0.0246920531697805,21312754512.0,0.0483695814832177,0.0080474530698035,1.0,1.5103396142565382,9.042746354076248,批发业,F51,F,F,0.5556900670851054,0.0517703768658155,0.0246920531697805,0.0483695814832177,0.0080474530698035,1.5103396142565382
28,2018,24495616329.0,607933827.7,28930300520.0,14757972540.0,15024524027.0,1348431112.0,206110412.4,1,1.0,182674.42,0.5193352214441497,0.0466096475931111,24.0881553437132,0.0210137404995058,22343643528.0,0.2947888505178626,0.0071243785475893,1.0,1.659822598436682,8.076325231167525,批发业,F51,F,F,0.5193352214441497,0.0466096475931111,0.0210137404995058,0.2947888505178626,0.0071243785475893,1.659822598436682
28,2019,26652454965.0,612599944.1,33520609124.0,16730452924.0,18160771283.0,1484218695.0,899601990.1,1,1.0,198648.88,0.5417792742315443,0.0442777960719494,24.235426284352226,0.0182753225585448,28930300520.0,0.1586678507133599,0.0268372805151653,1.0,1.593050414479024,8.744771161720388,批发业,F51,F,F,0.5417792742315443,0.0442777960719494,0.0182753225585448,0.1586678507133599,0.0268372805151653,1.593050414479024
28,2020,29262092079.0,854191083.3,39594533472.0,20257521477.0,22705906152.0,1721296399.0,1194018733.0,1,1.0,218679.59,0.5734606310756736,0.0434730819651466,24.401956902041583,0.0215734599803797,33520609124.0,0.1811997009222367,0.0301561510718233,1.0,1.4445050502463304,10.083474923191105,批发业,F51,F,F,0.5734606310756736,0.0434730819651466,0.0215734599803797,0.1811997009222367,0.0301561510718233,1.4445050502463304
28,2021,31848415532.0,868626258.4,42783682432.0,22379018047.0,24761469733.0,1527642195.0,1430961137.0,1,1.0,238289.96,0.5787596654952658,0.0357061876903191,24.479422615250513,0.0203027464917398,39594533472.0,0.0805451833964722,0.0334464229271137,1.0,1.4231373094705293,8.96762701997018,批发业,F51,F,F,0.5787596654952658,0.0357061876903191,0.0203027464917398,0.0805451833964722,0.0334464229271137,1.4231373094705293
28,2022,31708246273.0,850111675.8,42615760577.0,21027598903.0,23171053908.0,1771737991.0,1487740694.0,1,1.0,266432.08,0.5437202948926263,0.0415747124305982,24.475489988397214,0.0199482929388056,42783682432.0,-0.003924904203066,0.0349105747229803,1.0,1.5079347109134842,11.81003177809088,批发业,F51,F,F,0.5437202948926263,0.0415747124305982,0.0199482929388056,-0.003924904203066,0.0349105747229803,1.5079347109134842
28,2023,36370054576.0,866236047.3,47571094779.0,24338224160.0,26593254299.0,1958487101.0,1589215827.0,1,1.0,292271.33,0.5590212800975825,0.0411696873931218,24.585491161189267,0.0182092939278411,42615760577.0,0.1162793796216892,0.0334071737130075,1.0,1.4943594214969216,9.698250300789612,批发业,F51,F,F,0.5590212800975825,0.0411696873931218,0.0182092939278411,0.1162793796216892,0.0334071737130075,1.4943594214969216
28,2024,37576395699.0,870188813.0,47555860415.0,24802407198.0,26800461097.0,237003526.5,1743744894.0,1,1.0,313532.23,0.5635574850948682,0.0049836870667835,24.585170865767235,0.0182982455875307,47571094779.0,-0.0003202441329293,0.0366672977585322,1.0,1.5150301903772494,7.274370702045929,批发业,F51,F,F,0.5635574850948682,0.0049836870667835,0.0182982455875307,-0.0003202441329293,0.0366672977585322,1.5150301903772494
28,2025,40195752542.0,784573202.9,49096270979.0,26105142817.0,27471786426.0,1128348678.0,1429353177.0,1,1.0,340294.81,0.5595493482132388,0.0229823702594975,24.61704892138819,0.0159803012989639,47555860415.0,0.0323916032757579,0.0291132737476412,1.0,1.5397637478475703,8.535830590686011,批发业,F51,F,F,0.5595493482132388,0.0229823702594975,0.0159803012989639,0.0323916032757579,0.0291132737476412,1.5397637478475703
